colony,code,year,ruled_by,party
Albania,ALB,1816,Turkey,neutral
Albania,ALB,1817,Turkey,neutral
Albania,ALB,1818,Turkey,neutral
Albania,ALB,1819,Turkey,neutral
Albania,ALB,1820,Turkey,neutral
Albania,ALB,1821,Turkey,neutral
Albania,ALB,1822,Turkey,neutral
Albania,ALB,1823,Turkey,neutral
Albania,ALB,1824,Turkey,neutral
Albania,ALB,1825,Turkey,neutral
Albania,ALB,1826,Turkey,neutral
Albania,ALB,1827,Turkey,neutral
Albania,ALB,1828,Turkey,neutral
Albania,ALB,1829,Turkey,neutral
Albania,ALB,1830,Turkey,neutral
Albania,ALB,1831,Turkey,neutral
Albania,ALB,1832,Turkey,neutral
Albania,ALB,1833,Turkey,neutral
Albania,ALB,1834,Turkey,neutral
Albania,ALB,1835,Turkey,neutral
Albania,ALB,1836,Turkey,neutral
Albania,ALB,1837,Turkey,neutral
Albania,ALB,1838,Turkey,neutral
Albania,ALB,1839,Turkey,neutral
Albania,ALB,1840,Turkey,neutral
Albania,ALB,1841,Turkey,neutral
Albania,ALB,1842,Turkey,neutral
Albania,ALB,1843,Turkey,neutral
Albania,ALB,1844,Turkey,neutral
Albania,ALB,1845,Turkey,neutral
Albania,ALB,1846,Turkey,neutral
Albania,ALB,1847,Turkey,neutral
Albania,ALB,1848,Turkey,neutral
Albania,ALB,1849,Turkey,neutral
Albania,ALB,1850,Turkey,neutral
Albania,ALB,1851,Turkey,neutral
Albania,ALB,1852,Turkey,neutral
Albania,ALB,1853,Turkey,neutral
Albania,ALB,1854,Turkey,neutral
Albania,ALB,1855,Turkey,neutral
Albania,ALB,1856,Turkey,neutral
Albania,ALB,1857,Turkey,neutral
Albania,ALB,1858,Turkey,neutral
Albania,ALB,1859,Turkey,neutral
Albania,ALB,1860,Turkey,neutral
Albania,ALB,1861,Turkey,neutral
Albania,ALB,1862,Turkey,neutral
Albania,ALB,1863,Turkey,neutral
Albania,ALB,1864,Turkey,neutral
Albania,ALB,1865,Turkey,neutral
Albania,ALB,1866,Turkey,neutral
Albania,ALB,1867,Turkey,neutral
Albania,ALB,1868,Turkey,neutral
Albania,ALB,1869,Turkey,neutral
Albania,ALB,1870,Turkey,neutral
Albania,ALB,1871,Turkey,neutral
Albania,ALB,1872,Turkey,neutral
Albania,ALB,1873,Turkey,neutral
Albania,ALB,1874,Turkey,neutral
Albania,ALB,1875,Turkey,neutral
Albania,ALB,1876,Turkey,neutral
Albania,ALB,1877,Turkey,neutral
Albania,ALB,1878,Turkey,neutral
Albania,ALB,1879,Turkey,neutral
Albania,ALB,1880,Turkey,neutral
Albania,ALB,1881,Turkey,neutral
Albania,ALB,1882,Turkey,neutral
Albania,ALB,1883,Turkey,neutral
Albania,ALB,1884,Turkey,neutral
Albania,ALB,1885,Turkey,neutral
Albania,ALB,1886,Turkey,neutral
Albania,ALB,1887,Turkey,neutral
Albania,ALB,1888,Turkey,neutral
Albania,ALB,1889,Turkey,neutral
Albania,ALB,1890,Turkey,neutral
Albania,ALB,1891,Turkey,neutral
Albania,ALB,1892,Turkey,neutral
Albania,ALB,1893,Turkey,neutral
Albania,ALB,1894,Turkey,neutral
Albania,ALB,1895,Turkey,neutral
Albania,ALB,1896,Turkey,neutral
Albania,ALB,1897,Turkey,neutral
Albania,ALB,1898,Turkey,neutral
Albania,ALB,1899,Turkey,neutral
Albania,ALB,1900,Turkey,neutral
Albania,ALB,1901,Turkey,neutral
Albania,ALB,1902,Turkey,neutral
Albania,ALB,1903,Turkey,neutral
Albania,ALB,1904,Turkey,neutral
Albania,ALB,1905,Turkey,neutral
Albania,ALB,1906,Turkey,neutral
Albania,ALB,1907,Turkey,neutral
Albania,ALB,1908,Turkey,neutral
Albania,ALB,1909,Turkey,neutral
Albania,ALB,1910,Turkey,neutral
Albania,ALB,1911,Turkey,neutral
Albania,ALB,1912,Turkey,neutral
Algeria,DZA,1816,France,allies
Algeria,DZA,1817,France,allies
Algeria,DZA,1818,France,allies
Algeria,DZA,1819,France,allies
Algeria,DZA,1820,France,allies
Algeria,DZA,1821,France,allies
Algeria,DZA,1822,France,allies
Algeria,DZA,1823,France,allies
Algeria,DZA,1824,France,allies
Algeria,DZA,1825,France,allies
Algeria,DZA,1826,France,allies
Algeria,DZA,1827,France,allies
Algeria,DZA,1828,France,allies
Algeria,DZA,1829,France,allies
Algeria,DZA,1830,France,allies
Algeria,DZA,1831,France,allies
Algeria,DZA,1832,France,allies
Algeria,DZA,1833,France,allies
Algeria,DZA,1834,France,allies
Algeria,DZA,1835,France,allies
Algeria,DZA,1836,France,allies
Algeria,DZA,1837,France,allies
Algeria,DZA,1838,France,allies
Algeria,DZA,1839,France,allies
Algeria,DZA,1840,France,allies
Algeria,DZA,1841,France,allies
Algeria,DZA,1842,France,allies
Algeria,DZA,1843,France,allies
Algeria,DZA,1844,France,allies
Algeria,DZA,1845,France,allies
Algeria,DZA,1846,France,allies
Algeria,DZA,1847,France,allies
Algeria,DZA,1848,France,allies
Algeria,DZA,1849,France,allies
Algeria,DZA,1850,France,allies
Algeria,DZA,1851,France,allies
Algeria,DZA,1852,France,allies
Algeria,DZA,1853,France,allies
Algeria,DZA,1854,France,allies
Algeria,DZA,1855,France,allies
Algeria,DZA,1856,France,allies
Algeria,DZA,1857,France,allies
Algeria,DZA,1858,France,allies
Algeria,DZA,1859,France,allies
Algeria,DZA,1860,France,allies
Algeria,DZA,1861,France,allies
Algeria,DZA,1862,France,allies
Algeria,DZA,1863,France,allies
Algeria,DZA,1864,France,allies
Algeria,DZA,1865,France,allies
Algeria,DZA,1866,France,allies
Algeria,DZA,1867,France,allies
Algeria,DZA,1868,France,allies
Algeria,DZA,1869,France,allies
Algeria,DZA,1870,France,allies
Algeria,DZA,1871,France,allies
Algeria,DZA,1872,France,allies
Algeria,DZA,1873,France,allies
Algeria,DZA,1874,France,allies
Algeria,DZA,1875,France,allies
Algeria,DZA,1876,France,allies
Algeria,DZA,1877,France,allies
Algeria,DZA,1878,France,allies
Algeria,DZA,1879,France,allies
Algeria,DZA,1880,France,allies
Algeria,DZA,1881,France,allies
Algeria,DZA,1882,France,allies
Algeria,DZA,1883,France,allies
Algeria,DZA,1884,France,allies
Algeria,DZA,1885,France,allies
Algeria,DZA,1886,France,allies
Algeria,DZA,1887,France,allies
Algeria,DZA,1888,France,allies
Algeria,DZA,1889,France,allies
Algeria,DZA,1890,France,allies
Algeria,DZA,1891,France,allies
Algeria,DZA,1892,France,allies
Algeria,DZA,1893,France,allies
Algeria,DZA,1894,France,allies
Algeria,DZA,1895,France,allies
Algeria,DZA,1896,France,allies
Algeria,DZA,1897,France,allies
Algeria,DZA,1898,France,allies
Algeria,DZA,1899,France,allies
Algeria,DZA,1900,France,allies
Algeria,DZA,1901,France,allies
Algeria,DZA,1902,France,allies
Algeria,DZA,1903,France,allies
Algeria,DZA,1904,France,allies
Algeria,DZA,1905,France,allies
Algeria,DZA,1906,France,allies
Algeria,DZA,1907,France,allies
Algeria,DZA,1908,France,allies
Algeria,DZA,1909,France,allies
Algeria,DZA,1910,France,allies
Algeria,DZA,1911,France,allies
Algeria,DZA,1912,France,allies
Algeria,DZA,1913,France,allies
Algeria,DZA,1914,France,allies
Algeria,DZA,1915,France,allies
Algeria,DZA,1916,France,allies
Algeria,DZA,1917,France,allies
Algeria,DZA,1918,France,allies
Algeria,DZA,1919,France,allies
Algeria,DZA,1920,France,allies
Algeria,DZA,1921,France,allies
Algeria,DZA,1922,France,allies
Algeria,DZA,1923,France,allies
Algeria,DZA,1924,France,allies
Algeria,DZA,1925,France,allies
Algeria,DZA,1926,France,allies
Algeria,DZA,1927,France,allies
Algeria,DZA,1928,France,allies
Algeria,DZA,1929,France,allies
Algeria,DZA,1930,France,allies
Algeria,DZA,1931,France,allies
Algeria,DZA,1932,France,allies
Algeria,DZA,1933,France,allies
Algeria,DZA,1934,France,allies
Algeria,DZA,1935,France,allies
Algeria,DZA,1936,France,allies
Algeria,DZA,1937,France,allies
Algeria,DZA,1938,France,allies
Algeria,DZA,1939,France,allies
Algeria,DZA,1940,France,allies
Algeria,DZA,1941,France,allies
Algeria,DZA,1942,France,allies
Algeria,DZA,1943,France,allies
Algeria,DZA,1944,France,allies
Algeria,DZA,1945,France,allies
Algeria,DZA,1946,France,allies
Algeria,DZA,1947,France,allies
Algeria,DZA,1948,France,allies
Algeria,DZA,1949,France,allies
Algeria,DZA,1950,France,allies
Algeria,DZA,1951,France,allies
Algeria,DZA,1952,France,allies
Algeria,DZA,1953,France,allies
Algeria,DZA,1954,France,allies
Algeria,DZA,1955,France,allies
Algeria,DZA,1956,France,allies
Algeria,DZA,1957,France,allies
Algeria,DZA,1958,France,allies
Algeria,DZA,1959,France,allies
Algeria,DZA,1960,France,allies
Algeria,DZA,1961,France,allies
Angola,AGO,1816,Portugal,neutral
Angola,AGO,1817,Portugal,neutral
Angola,AGO,1818,Portugal,neutral
Angola,AGO,1819,Portugal,neutral
Angola,AGO,1820,Portugal,neutral
Angola,AGO,1821,Portugal,neutral
Angola,AGO,1822,Portugal,neutral
Angola,AGO,1823,Portugal,neutral
Angola,AGO,1824,Portugal,neutral
Angola,AGO,1825,Portugal,neutral
Angola,AGO,1826,Portugal,neutral
Angola,AGO,1827,Portugal,neutral
Angola,AGO,1828,Portugal,neutral
Angola,AGO,1829,Portugal,neutral
Angola,AGO,1830,Portugal,neutral
Angola,AGO,1831,Portugal,neutral
Angola,AGO,1832,Portugal,neutral
Angola,AGO,1833,Portugal,neutral
Angola,AGO,1834,Portugal,neutral
Angola,AGO,1835,Portugal,neutral
Angola,AGO,1836,Portugal,neutral
Angola,AGO,1837,Portugal,neutral
Angola,AGO,1838,Portugal,neutral
Angola,AGO,1839,Portugal,neutral
Angola,AGO,1840,Portugal,neutral
Angola,AGO,1841,Portugal,neutral
Angola,AGO,1842,Portugal,neutral
Angola,AGO,1843,Portugal,neutral
Angola,AGO,1844,Portugal,neutral
Angola,AGO,1845,Portugal,neutral
Angola,AGO,1846,Portugal,neutral
Angola,AGO,1847,Portugal,neutral
Angola,AGO,1848,Portugal,neutral
Angola,AGO,1849,Portugal,neutral
Angola,AGO,1850,Portugal,neutral
Angola,AGO,1851,Portugal,neutral
Angola,AGO,1852,Portugal,neutral
Angola,AGO,1853,Portugal,neutral
Angola,AGO,1854,Portugal,neutral
Angola,AGO,1855,Portugal,neutral
Angola,AGO,1856,Portugal,neutral
Angola,AGO,1857,Portugal,neutral
Angola,AGO,1858,Portugal,neutral
Angola,AGO,1859,Portugal,neutral
Angola,AGO,1860,Portugal,neutral
Angola,AGO,1861,Portugal,neutral
Angola,AGO,1862,Portugal,neutral
Angola,AGO,1863,Portugal,neutral
Angola,AGO,1864,Portugal,neutral
Angola,AGO,1865,Portugal,neutral
Angola,AGO,1866,Portugal,neutral
Angola,AGO,1867,Portugal,neutral
Angola,AGO,1868,Portugal,neutral
Angola,AGO,1869,Portugal,neutral
Angola,AGO,1870,Portugal,neutral
Angola,AGO,1871,Portugal,neutral
Angola,AGO,1872,Portugal,neutral
Angola,AGO,1873,Portugal,neutral
Angola,AGO,1874,Portugal,neutral
Angola,AGO,1875,Portugal,neutral
Angola,AGO,1876,Portugal,neutral
Angola,AGO,1877,Portugal,neutral
Angola,AGO,1878,Portugal,neutral
Angola,AGO,1879,Portugal,neutral
Angola,AGO,1880,Portugal,neutral
Angola,AGO,1881,Portugal,neutral
Angola,AGO,1882,Portugal,neutral
Angola,AGO,1883,Portugal,neutral
Angola,AGO,1884,Portugal,neutral
Angola,AGO,1885,Portugal,neutral
Angola,AGO,1886,Portugal,neutral
Angola,AGO,1887,Portugal,neutral
Angola,AGO,1888,Portugal,neutral
Angola,AGO,1889,Portugal,neutral
Angola,AGO,1890,Portugal,neutral
Angola,AGO,1891,Portugal,neutral
Angola,AGO,1892,Portugal,neutral
Angola,AGO,1893,Portugal,neutral
Angola,AGO,1894,Portugal,neutral
Angola,AGO,1895,Portugal,neutral
Angola,AGO,1896,Portugal,neutral
Angola,AGO,1897,Portugal,neutral
Angola,AGO,1898,Portugal,neutral
Angola,AGO,1899,Portugal,neutral
Angola,AGO,1900,Portugal,neutral
Angola,AGO,1901,Portugal,neutral
Angola,AGO,1902,Portugal,neutral
Angola,AGO,1903,Portugal,neutral
Angola,AGO,1904,Portugal,neutral
Angola,AGO,1905,Portugal,neutral
Angola,AGO,1906,Portugal,neutral
Angola,AGO,1907,Portugal,neutral
Angola,AGO,1908,Portugal,neutral
Angola,AGO,1909,Portugal,neutral
Angola,AGO,1910,Portugal,neutral
Angola,AGO,1911,Portugal,neutral
Angola,AGO,1912,Portugal,neutral
Angola,AGO,1913,Portugal,neutral
Angola,AGO,1914,Portugal,neutral
Angola,AGO,1915,Portugal,neutral
Angola,AGO,1916,Portugal,neutral
Angola,AGO,1917,Portugal,neutral
Angola,AGO,1918,Portugal,neutral
Angola,AGO,1919,Portugal,neutral
Angola,AGO,1920,Portugal,neutral
Angola,AGO,1921,Portugal,neutral
Angola,AGO,1922,Portugal,neutral
Angola,AGO,1923,Portugal,neutral
Angola,AGO,1924,Portugal,neutral
Angola,AGO,1925,Portugal,neutral
Angola,AGO,1926,Portugal,neutral
Angola,AGO,1927,Portugal,neutral
Angola,AGO,1928,Portugal,neutral
Angola,AGO,1929,Portugal,neutral
Angola,AGO,1930,Portugal,neutral
Angola,AGO,1931,Portugal,neutral
Angola,AGO,1932,Portugal,neutral
Angola,AGO,1933,Portugal,neutral
Angola,AGO,1934,Portugal,neutral
Angola,AGO,1935,Portugal,neutral
Angola,AGO,1936,Portugal,neutral
Angola,AGO,1937,Portugal,neutral
Angola,AGO,1938,Portugal,neutral
Angola,AGO,1939,Portugal,neutral
Angola,AGO,1940,Portugal,neutral
Angola,AGO,1941,Portugal,neutral
Angola,AGO,1942,Portugal,neutral
Angola,AGO,1943,Portugal,neutral
Angola,AGO,1944,Portugal,neutral
Angola,AGO,1945,Portugal,neutral
Angola,AGO,1946,Portugal,neutral
Angola,AGO,1947,Portugal,neutral
Angola,AGO,1948,Portugal,neutral
Angola,AGO,1949,Portugal,neutral
Angola,AGO,1950,Portugal,neutral
Angola,AGO,1951,Portugal,neutral
Angola,AGO,1952,Portugal,neutral
Angola,AGO,1953,Portugal,neutral
Angola,AGO,1954,Portugal,neutral
Angola,AGO,1955,Portugal,neutral
Angola,AGO,1956,Portugal,neutral
Angola,AGO,1957,Portugal,neutral
Angola,AGO,1958,Portugal,neutral
Angola,AGO,1959,Portugal,neutral
Angola,AGO,1960,Portugal,neutral
Angola,AGO,1961,Portugal,neutral
Angola,AGO,1962,Portugal,neutral
Angola,AGO,1963,Portugal,neutral
Angola,AGO,1964,Portugal,neutral
Angola,AGO,1965,Portugal,neutral
Angola,AGO,1966,Portugal,neutral
Angola,AGO,1967,Portugal,neutral
Angola,AGO,1968,Portugal,neutral
Angola,AGO,1969,Portugal,neutral
Angola,AGO,1970,Portugal,neutral
Angola,AGO,1971,Portugal,neutral
Angola,AGO,1972,Portugal,neutral
Angola,AGO,1973,Portugal,neutral
Angola,AGO,1974,Portugal,neutral
Armenia,ARM,1816,Mixed Rule,neutral
Armenia,ARM,1817,Mixed Rule,neutral
Armenia,ARM,1818,Mixed Rule,neutral
Armenia,ARM,1819,Mixed Rule,neutral
Armenia,ARM,1820,Mixed Rule,neutral
Armenia,ARM,1821,Mixed Rule,neutral
Armenia,ARM,1822,Mixed Rule,neutral
Armenia,ARM,1823,Mixed Rule,neutral
Armenia,ARM,1824,Mixed Rule,neutral
Armenia,ARM,1825,Mixed Rule,neutral
Armenia,ARM,1826,Mixed Rule,neutral
Armenia,ARM,1827,Mixed Rule,neutral
Armenia,ARM,1828,Mixed Rule,neutral
Armenia,ARM,1829,Mixed Rule,neutral
Armenia,ARM,1830,Mixed Rule,neutral
Armenia,ARM,1831,Mixed Rule,neutral
Armenia,ARM,1832,Mixed Rule,neutral
Armenia,ARM,1833,Mixed Rule,neutral
Armenia,ARM,1834,Mixed Rule,neutral
Armenia,ARM,1835,Mixed Rule,neutral
Armenia,ARM,1836,Mixed Rule,neutral
Armenia,ARM,1837,Mixed Rule,neutral
Armenia,ARM,1838,Mixed Rule,neutral
Armenia,ARM,1839,Mixed Rule,neutral
Armenia,ARM,1840,Mixed Rule,neutral
Armenia,ARM,1841,Mixed Rule,neutral
Armenia,ARM,1842,Mixed Rule,neutral
Armenia,ARM,1843,Mixed Rule,neutral
Armenia,ARM,1844,Mixed Rule,neutral
Armenia,ARM,1845,Mixed Rule,neutral
Armenia,ARM,1846,Mixed Rule,neutral
Armenia,ARM,1847,Mixed Rule,neutral
Armenia,ARM,1848,Mixed Rule,neutral
Armenia,ARM,1849,Mixed Rule,neutral
Armenia,ARM,1850,Mixed Rule,neutral
Armenia,ARM,1851,Mixed Rule,neutral
Armenia,ARM,1852,Mixed Rule,neutral
Armenia,ARM,1853,Mixed Rule,neutral
Armenia,ARM,1854,Mixed Rule,neutral
Armenia,ARM,1855,Mixed Rule,neutral
Armenia,ARM,1856,Mixed Rule,neutral
Armenia,ARM,1857,Mixed Rule,neutral
Armenia,ARM,1858,Mixed Rule,neutral
Armenia,ARM,1859,Mixed Rule,neutral
Armenia,ARM,1860,Mixed Rule,neutral
Armenia,ARM,1861,Mixed Rule,neutral
Armenia,ARM,1862,Mixed Rule,neutral
Armenia,ARM,1863,Mixed Rule,neutral
Armenia,ARM,1864,Mixed Rule,neutral
Armenia,ARM,1865,Mixed Rule,neutral
Armenia,ARM,1866,Mixed Rule,neutral
Armenia,ARM,1867,Mixed Rule,neutral
Armenia,ARM,1868,Mixed Rule,neutral
Armenia,ARM,1869,Mixed Rule,neutral
Armenia,ARM,1870,Mixed Rule,neutral
Armenia,ARM,1871,Mixed Rule,neutral
Armenia,ARM,1872,Mixed Rule,neutral
Armenia,ARM,1873,Mixed Rule,neutral
Armenia,ARM,1874,Mixed Rule,neutral
Armenia,ARM,1875,Mixed Rule,neutral
Armenia,ARM,1876,Mixed Rule,neutral
Armenia,ARM,1877,Mixed Rule,neutral
Armenia,ARM,1878,Mixed Rule,neutral
Armenia,ARM,1879,Mixed Rule,neutral
Armenia,ARM,1880,Mixed Rule,neutral
Armenia,ARM,1881,Mixed Rule,neutral
Armenia,ARM,1882,Mixed Rule,neutral
Armenia,ARM,1883,Mixed Rule,neutral
Armenia,ARM,1884,Mixed Rule,neutral
Armenia,ARM,1885,Mixed Rule,neutral
Armenia,ARM,1886,Mixed Rule,neutral
Armenia,ARM,1887,Mixed Rule,neutral
Armenia,ARM,1888,Mixed Rule,neutral
Armenia,ARM,1889,Mixed Rule,neutral
Armenia,ARM,1890,Mixed Rule,neutral
Armenia,ARM,1891,Mixed Rule,neutral
Armenia,ARM,1892,Mixed Rule,neutral
Armenia,ARM,1893,Mixed Rule,neutral
Armenia,ARM,1894,Mixed Rule,neutral
Armenia,ARM,1895,Mixed Rule,neutral
Armenia,ARM,1896,Mixed Rule,neutral
Armenia,ARM,1897,Mixed Rule,neutral
Armenia,ARM,1898,Mixed Rule,neutral
Armenia,ARM,1899,Mixed Rule,neutral
Armenia,ARM,1900,Mixed Rule,neutral
Armenia,ARM,1901,Mixed Rule,neutral
Armenia,ARM,1902,Mixed Rule,neutral
Armenia,ARM,1903,Mixed Rule,neutral
Armenia,ARM,1904,Mixed Rule,neutral
Armenia,ARM,1905,Mixed Rule,neutral
Armenia,ARM,1906,Mixed Rule,neutral
Armenia,ARM,1907,Mixed Rule,neutral
Armenia,ARM,1908,Mixed Rule,neutral
Armenia,ARM,1909,Mixed Rule,neutral
Armenia,ARM,1910,Mixed Rule,neutral
Armenia,ARM,1911,Mixed Rule,neutral
Armenia,ARM,1912,Mixed Rule,neutral
Armenia,ARM,1913,Mixed Rule,neutral
Armenia,ARM,1914,Mixed Rule,neutral
Armenia,ARM,1915,Mixed Rule,neutral
Armenia,ARM,1916,Mixed Rule,neutral
Armenia,ARM,1917,Mixed Rule,neutral
Armenia,ARM,1918,Russia,allies
Armenia,ARM,1919,Russia,allies
Armenia,ARM,1920,Russia,allies
Armenia,ARM,1921,Russia,allies
Armenia,ARM,1922,Russia,allies
Armenia,ARM,1923,Russia,allies
Armenia,ARM,1924,Russia,allies
Armenia,ARM,1925,Russia,allies
Armenia,ARM,1926,Russia,allies
Armenia,ARM,1927,Russia,allies
Armenia,ARM,1928,Russia,allies
Armenia,ARM,1929,Russia,allies
Armenia,ARM,1930,Russia,allies
Armenia,ARM,1931,Russia,allies
Armenia,ARM,1932,Russia,allies
Armenia,ARM,1933,Russia,allies
Armenia,ARM,1934,Russia,allies
Armenia,ARM,1935,Russia,allies
Armenia,ARM,1936,Russia,allies
Armenia,ARM,1937,Russia,allies
Armenia,ARM,1938,Russia,allies
Armenia,ARM,1939,Russia,allies
Armenia,ARM,1940,Russia,allies
Armenia,ARM,1941,Russia,allies
Armenia,ARM,1942,Russia,allies
Armenia,ARM,1943,Russia,allies
Armenia,ARM,1944,Russia,allies
Armenia,ARM,1945,Russia,allies
Armenia,ARM,1946,Russia,allies
Armenia,ARM,1947,Russia,allies
Armenia,ARM,1948,Russia,allies
Armenia,ARM,1949,Russia,allies
Armenia,ARM,1950,Russia,allies
Armenia,ARM,1951,Russia,allies
Armenia,ARM,1952,Russia,allies
Armenia,ARM,1953,Russia,allies
Armenia,ARM,1954,Russia,allies
Armenia,ARM,1955,Russia,allies
Armenia,ARM,1956,Russia,allies
Armenia,ARM,1957,Russia,allies
Armenia,ARM,1958,Russia,allies
Armenia,ARM,1959,Russia,allies
Armenia,ARM,1960,Russia,allies
Armenia,ARM,1961,Russia,allies
Armenia,ARM,1962,Russia,allies
Armenia,ARM,1963,Russia,allies
Armenia,ARM,1964,Russia,allies
Armenia,ARM,1965,Russia,allies
Armenia,ARM,1966,Russia,allies
Armenia,ARM,1967,Russia,allies
Armenia,ARM,1968,Russia,allies
Armenia,ARM,1969,Russia,allies
Armenia,ARM,1970,Russia,allies
Armenia,ARM,1971,Russia,allies
Armenia,ARM,1972,Russia,allies
Armenia,ARM,1973,Russia,allies
Armenia,ARM,1974,Russia,allies
Armenia,ARM,1975,Russia,allies
Armenia,ARM,1976,Russia,allies
Armenia,ARM,1977,Russia,allies
Armenia,ARM,1978,Russia,allies
Armenia,ARM,1979,Russia,allies
Armenia,ARM,1980,Russia,allies
Armenia,ARM,1981,Russia,allies
Armenia,ARM,1982,Russia,allies
Armenia,ARM,1983,Russia,allies
Armenia,ARM,1984,Russia,allies
Armenia,ARM,1985,Russia,allies
Armenia,ARM,1986,Russia,allies
Armenia,ARM,1987,Russia,allies
Armenia,ARM,1988,Russia,allies
Armenia,ARM,1989,Russia,allies
Armenia,ARM,1990,Russia,allies
Australia,AUS,1816,United Kingdom,allies
Australia,AUS,1817,United Kingdom,allies
Australia,AUS,1818,United Kingdom,allies
Australia,AUS,1819,United Kingdom,allies
Australia,AUS,1820,United Kingdom,allies
Australia,AUS,1821,United Kingdom,allies
Australia,AUS,1822,United Kingdom,allies
Australia,AUS,1823,United Kingdom,allies
Australia,AUS,1824,United Kingdom,allies
Australia,AUS,1825,United Kingdom,allies
Australia,AUS,1826,United Kingdom,allies
Australia,AUS,1827,United Kingdom,allies
Australia,AUS,1828,United Kingdom,allies
Australia,AUS,1829,United Kingdom,allies
Australia,AUS,1830,United Kingdom,allies
Australia,AUS,1831,United Kingdom,allies
Australia,AUS,1832,United Kingdom,allies
Australia,AUS,1833,United Kingdom,allies
Australia,AUS,1834,United Kingdom,allies
Australia,AUS,1835,United Kingdom,allies
Australia,AUS,1836,United Kingdom,allies
Australia,AUS,1837,United Kingdom,allies
Australia,AUS,1838,United Kingdom,allies
Australia,AUS,1839,United Kingdom,allies
Australia,AUS,1840,United Kingdom,allies
Australia,AUS,1841,United Kingdom,allies
Australia,AUS,1842,United Kingdom,allies
Australia,AUS,1843,United Kingdom,allies
Australia,AUS,1844,United Kingdom,allies
Australia,AUS,1845,United Kingdom,allies
Australia,AUS,1846,United Kingdom,allies
Australia,AUS,1847,United Kingdom,allies
Australia,AUS,1848,United Kingdom,allies
Australia,AUS,1849,United Kingdom,allies
Australia,AUS,1850,United Kingdom,allies
Australia,AUS,1851,United Kingdom,allies
Australia,AUS,1852,United Kingdom,allies
Australia,AUS,1853,United Kingdom,allies
Australia,AUS,1854,United Kingdom,allies
Australia,AUS,1855,United Kingdom,allies
Australia,AUS,1856,United Kingdom,allies
Australia,AUS,1857,United Kingdom,allies
Australia,AUS,1858,United Kingdom,allies
Australia,AUS,1859,United Kingdom,allies
Australia,AUS,1860,United Kingdom,allies
Australia,AUS,1861,United Kingdom,allies
Australia,AUS,1862,United Kingdom,allies
Australia,AUS,1863,United Kingdom,allies
Australia,AUS,1864,United Kingdom,allies
Australia,AUS,1865,United Kingdom,allies
Australia,AUS,1866,United Kingdom,allies
Australia,AUS,1867,United Kingdom,allies
Australia,AUS,1868,United Kingdom,allies
Australia,AUS,1869,United Kingdom,allies
Australia,AUS,1870,United Kingdom,allies
Australia,AUS,1871,United Kingdom,allies
Australia,AUS,1872,United Kingdom,allies
Australia,AUS,1873,United Kingdom,allies
Australia,AUS,1874,United Kingdom,allies
Australia,AUS,1875,United Kingdom,allies
Australia,AUS,1876,United Kingdom,allies
Australia,AUS,1877,United Kingdom,allies
Australia,AUS,1878,United Kingdom,allies
Australia,AUS,1879,United Kingdom,allies
Australia,AUS,1880,United Kingdom,allies
Australia,AUS,1881,United Kingdom,allies
Australia,AUS,1882,United Kingdom,allies
Australia,AUS,1883,United Kingdom,allies
Australia,AUS,1884,United Kingdom,allies
Australia,AUS,1885,United Kingdom,allies
Australia,AUS,1886,United Kingdom,allies
Australia,AUS,1887,United Kingdom,allies
Australia,AUS,1888,United Kingdom,allies
Australia,AUS,1889,United Kingdom,allies
Australia,AUS,1890,United Kingdom,allies
Australia,AUS,1891,United Kingdom,allies
Australia,AUS,1892,United Kingdom,allies
Australia,AUS,1893,United Kingdom,allies
Australia,AUS,1894,United Kingdom,allies
Australia,AUS,1895,United Kingdom,allies
Australia,AUS,1896,United Kingdom,allies
Australia,AUS,1897,United Kingdom,allies
Australia,AUS,1898,United Kingdom,allies
Australia,AUS,1899,United Kingdom,allies
Australia,AUS,1900,United Kingdom,allies
Austria,AUT,1816,Germany,axis
Austria,AUT,1817,Germany,axis
Austria,AUT,1818,Germany,axis
Austria,AUT,1819,Germany,axis
Austria,AUT,1820,Germany,axis
Austria,AUT,1821,Germany,axis
Austria,AUT,1822,Germany,axis
Austria,AUT,1823,Germany,axis
Austria,AUT,1824,Germany,axis
Austria,AUT,1825,Germany,axis
Austria,AUT,1826,Germany,axis
Austria,AUT,1827,Germany,axis
Austria,AUT,1828,Germany,axis
Austria,AUT,1829,Germany,axis
Austria,AUT,1830,Germany,axis
Austria,AUT,1831,Germany,axis
Austria,AUT,1832,Germany,axis
Austria,AUT,1833,Germany,axis
Austria,AUT,1834,Germany,axis
Austria,AUT,1835,Germany,axis
Austria,AUT,1836,Germany,axis
Austria,AUT,1837,Germany,axis
Austria,AUT,1838,Germany,axis
Austria,AUT,1839,Germany,axis
Austria,AUT,1840,Germany,axis
Austria,AUT,1841,Germany,axis
Austria,AUT,1842,Germany,axis
Austria,AUT,1843,Germany,axis
Austria,AUT,1844,Germany,axis
Austria,AUT,1845,Germany,axis
Austria,AUT,1846,Germany,axis
Austria,AUT,1847,Germany,axis
Austria,AUT,1848,Germany,axis
Austria,AUT,1849,Germany,axis
Austria,AUT,1850,Germany,axis
Austria,AUT,1851,Germany,axis
Austria,AUT,1852,Germany,axis
Austria,AUT,1853,Germany,axis
Austria,AUT,1854,Germany,axis
Austria,AUT,1855,Germany,axis
Austria,AUT,1856,Germany,axis
Austria,AUT,1857,Germany,axis
